t,last5_index,Vhat
23,3,21921.133225299454
24,3,21275.735691021153
25,3,20265.076597855325
26,3,18837.700089398597
27,3,17111.588579828738
28,3,15067.28125248532
29,3,13090.93328435684
30,3,12274.10454365311
31,3,12109.352965445269
32,3,12176.082922640879
33,3,12230.21906172511
34,3,12092.621331607344
35,3,14068.760828226626
36,3,16562.550792424525
37,3,19521.13355078961
38,3,22237.491766358224
39,3,23283.765722839635
40,3,23499.474380308573
41,3,23461.010084186455
42,3,23065.604727939986
43,3,23485.878366322955
44,3,23289.36743784759
45,3,22986.610688831206
46,3,18059.860630793337
47,3,13773.685678259106
1,4,6039.626829249101
2,4,6038.563141765486
3,4,5754.764872257136
4,4,5563.642895379306
5,4,4298.887337144167
6,4,3769.3036825084682
7,4,3356.6509097627863
8,4,3088.0349294333673
9,4,4607.5545486716965
10,4,6317.889666488898
11,4,8267.793055362554
12,4,10447.668079642059
13,4,12732.353411493099
14,4,14921.64863556088
15,4,15031.3019165257
16,4,14457.874487304136
17,4,13809.74690669298
18,4,14791.234725517665
19,4,13921.58939011849
20,4,11800.46924778249
21,4,11252.411827566044
22,4,10989.565470727564
23,4,12656.998009751234
24,4,14282.27125257851
25,4,13264.88781595528
26,4,12093.351216850737
27,4,11733.85562415979
28,4,10201.613737742926
29,4,8889.322527353039
30,4,7992.053076935803
31,4,7511.553110365331
32,4,7075.8437046005665
33,4,7125.141906166144
34,4,7008.276482576961
35,4,6787.912506609152
36,4,7050.64000832674
37,4,9027.185791341064
38,4,10872.233952725617
39,4,12875.002198698148
40,4,14663.032993069242
41,4,15990.216895320813
42,4,17528.067486053307
43,4,19652.249157424194
44,4,21803.811276772925
45,4,21722.585147477876
46,4,17840.582976795726
47,4,13865.154979991303
1,5,5758.27178844491
2,5,5684.534579027391
3,5,5621.172672035236
4,5,5249.443014588856
5,5,4224.631056093726
6,5,3366.5674873504904
7,5,4448.846482622825
8,5,5737.210226495052
9,5,7277.8322897384005
10,5,9033.581439386402
11,5,11084.929029137376
12,5,13414.893666325377
13,5,15788.965767981423
14,5,18156.250205347213
15,5,20079.873277841394
16,5,21660.815983422526
17,5,22775.520569943845
18,5,23313.127053402517
19,5,24368.085583422737
20,5,26295.75841275462
21,5,23778.846582584298
22,5,24030.590324041885
23,5,24347.86491718355
24,5,24394.33702694936
25,5,23268.61126263837
26,5,22047.563855681063
27,5,20373.304381111047
28,5,18068.429148506868
29,5,16230.192947001364
30,5,14527.773202785698
31,5,14262.098577892888
32,5,13900.52525900906
33,5,13989.401330445824
34,5,13974.690117853996
35,5,16047.091246918513
36,5,18719.3005967496
37,5,21870.036018787825
38,5,24245.101239317053
39,5,28104.91281720976
40,5,26847.86377873357
41,5,26373.5370861063
42,5,27781.239785538473
43,5,28575.56128679861
44,5,28672.934495714366
45,5,31628.81903698451
46,5,23515.873933049443
47,5,18945.259062586734
